ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
44,183,136,64,53,10.21197608,56.16101782,8/2/2014 11:05
43,186,139,66,48,10.21197608,56.16101782,8/2/2014 11:10
43,184,139,68,44,10.21197608,56.16101782,8/2/2014 11:15
45,184,138,63,46,10.21197608,56.16101782,8/2/2014 11:20
48,181,140,67,51,10.21197608,56.16101782,8/2/2014 11:25
44,180,145,67,50,10.21197608,56.16101782,8/2/2014 11:30
45,177,142,71,52,10.21197608,56.16101782,8/2/2014 11:35
45,176,146,71,48,10.21197608,56.16101782,8/2/2014 11:40
41,175,150,74,50,10.21197608,56.16101782,8/2/2014 11:45
40,177,145,78,49,10.21197608,56.16101782,8/2/2014 11:50
44,177,146,78,48,10.21197608,56.16101782,8/2/2014 11:55
49,177,142,82,43,10.21197608,56.16101782,8/2/2014 12:00
52,177,147,87,48,10.21197608,56.16101782,8/2/2014 12:05
50,178,147,88,44,10.21197608,56.16101782,8/2/2014 12:10
48,177,152,87,40,10.21197608,56.16101782,8/2/2014 12:15
49,180,149,88,41,10.21197608,56.16101782,8/2/2014 12:20
52,182,154,88,43,10.21197608,56.16101782,8/2/2014 12:25
54,187,157,86,44,10.21197608,56.16101782,8/2/2014 12:30
55,186,156,89,44,10.21197608,56.16101782,8/2/2014 12:35
52,183,151,84,42,10.21197608,56.16101782,8/2/2014 12:40
50,184,148,82,44,10.21197608,56.16101782,8/2/2014 12:45
53,180,153,83,49,10.21197608,56.16101782,8/2/2014 12:50
55,177,149,87,49,10.21197608,56.16101782,8/2/2014 12:55
55,178,147,85,45,10.21197608,56.16101782,8/2/2014 13:00
57,177,148,87,46,10.21197608,56.16101782,8/2/2014 13:05
59,179,144,82,41,10.21197608,56.16101782,8/2/2014 13:10
63,181,148,87,43,10.21197608,56.16101782,8/2/2014 13:15
60,183,149,87,39,10.21197608,56.16101782,8/2/2014 13:20
63,186,152,89,42,10.21197608,56.16101782,8/2/2014 13:25
66,185,155,91,41,10.21197608,56.16101782,8/2/2014 13:30
70,183,158,91,42,10.21197608,56.16101782,8/2/2014 13:35
74,183,159,93,40,10.21197608,56.16101782,8/2/2014 13:40
76,188,163,98,42,10.21197608,56.16101782,8/2/2014 13:45
81,184,159,93,45,10.21197608,56.16101782,8/2/2014 13:50
80,180,156,98,49,10.21197608,56.16101782,8/2/2014 13:55
80,183,157,98,51,10.21197608,56.16101782,8/2/2014 14:00
82,183,159,98,53,10.21197608,56.16101782,8/2/2014 14:05
78,179,159,93,52,10.21197608,56.16101782,8/2/2014 14:10
75,176,157,92,52,10.21197608,56.16101782,8/2/2014 14:15
76,172,157,89,53,10.21197608,56.16101782,8/2/2014 14:20
75,172,159,92,52,10.21197608,56.16101782,8/2/2014 14:25
76,171,160,94,47,10.21197608,56.16101782,8/2/2014 14:30
73,168,158,93,47,10.21197608,56.16101782,8/2/2014 14:35
69,168,155,92,48,10.21197608,56.16101782,8/2/2014 14:40
68,165,154,92,45,10.21197608,56.16101782,8/2/2014 14:45
63,169,153,89,45,10.21197608,56.16101782,8/2/2014 14:50
65,173,150,85,40,10.21197608,56.16101782,8/2/2014 14:55
68,169,153,80,35,10.21197608,56.16101782,8/2/2014 15:00
69,173,158,75,34,10.21197608,56.16101782,8/2/2014 15:05
72,172,153,75,32,10.21197608,56.16101782,8/2/2014 15:10
73,175,153,75,36,10.21197608,56.16101782,8/2/2014 15:15
73,178,149,75,32,10.21197608,56.16101782,8/2/2014 15:20
75,178,150,70,27,10.21197608,56.16101782,8/2/2014 15:25
70,182,154,72,30,10.21197608,56.16101782,8/2/2014 15:30
68,187,152,74,26,10.21197608,56.16101782,8/2/2014 15:35
64,185,156,79,21,10.21197608,56.16101782,8/2/2014 15:40
69,180,154,74,16,10.21197608,56.16101782,8/2/2014 15:45
71,184,156,74,17,10.21197608,56.16101782,8/2/2014 15:50
75,186,152,72,19,10.21197608,56.16101782,8/2/2014 15:55
70,186,149,67,21,10.21197608,56.16101782,8/2/2014 16:00
72,188,147,68,16,10.21197608,56.16101782,8/2/2014 16:05
69,193,152,63,18,10.21197608,56.16101782,8/2/2014 16:10
68,188,157,66,20,10.21197608,56.16101782,8/2/2014 16:15
63,193,153,68,23,10.21197608,56.16101782,8/2/2014 16:20
58,195,149,67,23,10.21197608,56.16101782,8/2/2014 16:25
55,191,146,64,19,10.21197608,56.16101782,8/2/2014 16:30
53,195,151,68,27,10.21197608,56.16101782,8/2/2014 16:35
56,191,147,67,24,10.21197608,56.16101782,8/2/2014 16:40
51,191,149,65,25,10.21197608,56.16101782,8/2/2014 16:45
48,190,148,64,24,10.21197608,56.16101782,8/2/2014 16:50
45,190,145,62,27,10.21197608,56.16101782,8/2/2014 16:55
46,186,144,62,29,10.21197608,56.16101782,8/2/2014 17:00
41,188,139,66,29,10.21197608,56.16101782,8/2/2014 17:05
45,183,142,64,29,10.21197608,56.16101782,8/2/2014 17:10
49,182,145,66,27,10.21197608,56.16101782,8/2/2014 17:15
49,181,143,63,27,10.21197608,56.16101782,8/2/2014 17:20
53,186,147,60,32,10.21197608,56.16101782,8/2/2014 17:25
52,181,148,63,37,10.21197608,56.16101782,8/2/2014 17:30
51,184,143,62,33,10.21197608,56.16101782,8/2/2014 17:35
53,189,138,67,31,10.21197608,56.16101782,8/2/2014 17:40
50,187,135,72,35,10.21197608,56.16101782,8/2/2014 17:45
51,191,135,75,32,10.21197608,56.16101782,8/2/2014 17:50
51,188,140,71,34,10.21197608,56.16101782,8/2/2014 17:55
48,183,137,66,35,10.21197608,56.16101782,8/2/2014 18:00
48,181,142,71,35,10.21197608,56.16101782,8/2/2014 18:05
45,182,145,73,33,10.21197608,56.16101782,8/2/2014 18:10
47,186,142,73,36,10.21197608,56.16101782,8/2/2014 18:15
48,182,142,76,38,10.21197608,56.16101782,8/2/2014 18:20
44,185,145,71,40,10.21197608,56.16101782,8/2/2014 18:25
49,181,146,67,36,10.21197608,56.16101782,8/2/2014 18:30
49,180,145,64,35,10.21197608,56.16101782,8/2/2014 18:35
51,179,145,63,38,10.21197608,56.16101782,8/2/2014 18:40
48,183,142,61,39,10.21197608,56.16101782,8/2/2014 18:45
52,186,144,62,35,10.21197608,56.16101782,8/2/2014 18:50
49,183,143,64,38,10.21197608,56.16101782,8/2/2014 18:55
50,180,138,63,37,10.21197608,56.16101782,8/2/2014 19:00
55,178,141,68,33,10.21197608,56.16101782,8/2/2014 19:05
57,181,138,71,38,10.21197608,56.16101782,8/2/2014 19:10
60,179,142,68,33,10.21197608,56.16101782,8/2/2014 19:15
58,183,142,65,32,10.21197608,56.16101782,8/2/2014 19:20
58,185,142,64,34,10.21197608,56.16101782,8/2/2014 19:25
53,189,147,59,33,10.21197608,56.16101782,8/2/2014 19:30
49,188,151,61,37,10.21197608,56.16101782,8/2/2014 19:35
50,189,156,60,39,10.21197608,56.16101782,8/2/2014 19:40
48,184,156,55,38,10.21197608,56.16101782,8/2/2014 19:45
48,187,158,55,36,10.21197608,56.16101782,8/2/2014 19:50
51,188,154,55,33,10.21197608,56.16101782,8/2/2014 19:55
49,186,154,52,36,10.21197608,56.16101782,8/2/2014 20:00
46,186,157,56,33,10.21197608,56.16101782,8/2/2014 20:05
45,189,158,57,34,10.21197608,56.16101782,8/2/2014 20:10
45,191,153,59,37,10.21197608,56.16101782,8/2/2014 20:15
49,187,151,56,42,10.21197608,56.16101782,8/2/2014 20:20
53,184,151,55,47,10.21197608,56.16101782,8/2/2014 20:25
57,185,153,56,51,10.21197608,56.16101782,8/2/2014 20:30
58,188,155,61,51,10.21197608,56.16101782,8/2/2014 20:35
58,187,159,62,50,10.21197608,56.16101782,8/2/2014 20:40
58,190,159,65,52,10.21197608,56.16101782,8/2/2014 20:45
58,189,157,63,50,10.21197608,56.16101782,8/2/2014 20:50
57,185,162,59,49,10.21197608,56.16101782,8/2/2014 20:55
58,185,159,57,44,10.21197608,56.16101782,8/2/2014 21:00
55,185,158,54,41,10.21197608,56.16101782,8/2/2014 21:05
50,181,161,58,36,10.21197608,56.16101782,8/2/2014 21:10
46,176,159,54,33,10.21197608,56.16101782,8/2/2014 21:15
50,181,159,49,35,10.21197608,56.16101782,8/2/2014 21:20
49,178,164,46,33,10.21197608,56.16101782,8/2/2014 21:25
53,175,167,46,36,10.21197608,56.16101782,8/2/2014 21:30
56,179,164,45,34,10.21197608,56.16101782,8/2/2014 21:35
56,179,159,47,32,10.21197608,56.16101782,8/2/2014 21:40
57,178,164,45,37,10.21197608,56.16101782,8/2/2014 21:45
55,182,162,47,33,10.21197608,56.16101782,8/2/2014 21:50
57,184,160,49,33,10.21197608,56.16101782,8/2/2014 21:55
61,181,157,52,35,10.21197608,56.16101782,8/2/2014 22:00
62,177,156,50,36,10.21197608,56.16101782,8/2/2014 22:05
59,175,161,55,41,10.21197608,56.16101782,8/2/2014 22:10
54,176,162,50,39,10.21197608,56.16101782,8/2/2014 22:15
49,179,163,53,39,10.21197608,56.16101782,8/2/2014 22:20
50,180,163,53,39,10.21197608,56.16101782,8/2/2014 22:25
50,177,163,58,40,10.21197608,56.16101782,8/2/2014 22:30
49,175,158,62,38,10.21197608,56.16101782,8/2/2014 22:35
45,178,158,59,36,10.21197608,56.16101782,8/2/2014 22:40
48,180,163,55,34,10.21197608,56.16101782,8/2/2014 22:45
43,181,166,60,29,10.21197608,56.16101782,8/2/2014 22:50
40,184,165,60,29,10.21197608,56.16101782,8/2/2014 22:55
38,185,161,63,34,10.21197608,56.16101782,8/2/2014 23:00
37,187,162,63,29,10.21197608,56.16101782,8/2/2014 23:05
39,183,162,64,31,10.21197608,56.16101782,8/2/2014 23:10
40,178,157,59,27,10.21197608,56.16101782,8/2/2014 23:15
40,178,160,54,29,10.21197608,56.16101782,8/2/2014 23:20
36,177,158,56,28,10.21197608,56.16101782,8/2/2014 23:25
31,172,158,52,27,10.21197608,56.16101782,8/2/2014 23:30
35,176,156,55,29,10.21197608,56.16101782,8/2/2014 23:35
31,173,160,53,28,10.21197608,56.16101782,8/2/2014 23:40
33,168,160,52,27,10.21197608,56.16101782,8/2/2014 23:45
36,171,164,50,27,10.21197608,56.16101782,8/2/2014 23:50
31,173,160,51,25,10.21197608,56.16101782,8/2/2014 23:55
33,176,160,54,24,10.21197608,56.16101782,8/3/2014 0:00
28,181,158,53,25,10.21197608,56.16101782,8/3/2014 0:05
29,176,163,48,25,10.21197608,56.16101782,8/3/2014 0:10
26,174,158,50,28,10.21197608,56.16101782,8/3/2014 0:15
22,170,158,52,25,10.21197608,56.16101782,8/3/2014 0:20
22,167,153,53,27,10.21197608,56.16101782,8/3/2014 0:25
21,170,150,54,26,10.21197608,56.16101782,8/3/2014 0:30
26,165,152,59,31,10.21197608,56.16101782,8/3/2014 0:35
30,163,152,55,31,10.21197608,56.16101782,8/3/2014 0:40
27,166,157,56,36,10.21197608,56.16101782,8/3/2014 0:45
32,164,162,56,41,10.21197608,56.16101782,8/3/2014 0:50
37,159,160,51,43,10.21197608,56.16101782,8/3/2014 0:55
33,157,164,54,41,10.21197608,56.16101782,8/3/2014 1:00
29,152,161,59,37,10.21197608,56.16101782,8/3/2014 1:05
24,150,156,56,33,10.21197608,56.16101782,8/3/2014 1:10
20,145,154,56,29,10.21197608,56.16101782,8/3/2014 1:15
22,146,156,57,26,10.21197608,56.16101782,8/3/2014 1:20
18,142,152,56,22,10.21197608,56.16101782,8/3/2014 1:25
25,145,153,60,18,10.21197608,56.16101782,8/3/2014 1:30
27,150,158,57,22,10.21197608,56.16101782,8/3/2014 1:35
24,153,161,59,26,10.21197608,56.16101782,8/3/2014 1:40
21,153,159,54,30,10.21197608,56.16101782,8/3/2014 1:45
19,154,158,57,34,10.21197608,56.16101782,8/3/2014 1:50
28,158,155,61,39,10.21197608,56.16101782,8/3/2014 1:55
27,160,159,64,42,10.21197608,56.16101782,8/3/2014 2:00
22,158,154,68,39,10.21197608,56.16101782,8/3/2014 2:05
25,154,155,64,43,10.21197608,56.16101782,8/3/2014 2:10
22,150,153,64,39,10.21197608,56.16101782,8/3/2014 2:15
19,145,156,67,34,10.21197608,56.16101782,8/3/2014 2:20
24,140,155,63,37,10.21197608,56.16101782,8/3/2014 2:25
28,143,160,59,37,10.21197608,56.16101782,8/3/2014 2:30
23,142,163,59,33,10.21197608,56.16101782,8/3/2014 2:35
21,141,168,55,36,10.21197608,56.16101782,8/3/2014 2:40
25,137,168,55,37,10.21197608,56.16101782,8/3/2014 2:45
20,135,171,53,36,10.21197608,56.16101782,8/3/2014 2:50
17,140,166,51,38,10.21197608,56.16101782,8/3/2014 2:55
22,141,169,50,33,10.21197608,56.16101782,8/3/2014 3:00
20,146,167,45,36,10.21197608,56.16101782,8/3/2014 3:05
16,143,168,40,38,10.21197608,56.16101782,8/3/2014 3:10
17,142,172,36,36,10.21197608,56.16101782,8/3/2014 3:15
27,145,176,33,41,10.21197608,56.16101782,8/3/2014 3:20
22,150,180,38,36,10.21197608,56.16101782,8/3/2014 3:25
21,148,175,36,33,10.21197608,56.16101782,8/3/2014 3:30
22,144,178,34,33,10.21197608,56.16101782,8/3/2014 3:35
20,149,179,30,30,10.21197608,56.16101782,8/3/2014 3:40
18,145,176,26,34,10.21197608,56.16101782,8/3/2014 3:45
23,141,173,30,32,10.21197608,56.16101782,8/3/2014 3:50
25,140,172,32,31,10.21197608,56.16101782,8/3/2014 3:55
27,137,176,30,33,10.21197608,56.16101782,8/3/2014 4:00
23,136,172,33,36,10.21197608,56.16101782,8/3/2014 4:05
20,132,169,28,35,10.21197608,56.16101782,8/3/2014 4:10
16,129,164,32,31,10.21197608,56.16101782,8/3/2014 4:15
23,132,169,32,30,10.21197608,56.16101782,8/3/2014 4:20
27,127,165,30,27,10.21197608,56.16101782,8/3/2014 4:25
30,127,160,31,27,10.21197608,56.16101782,8/3/2014 4:30
31,130,158,34,27,10.21197608,56.16101782,8/3/2014 4:35
32,126,157,34,25,10.21197608,56.16101782,8/3/2014 4:40
28,128,157,36,24,10.21197608,56.16101782,8/3/2014 4:45
26,127,160,40,21,10.21197608,56.16101782,8/3/2014 4:50
23,126,161,37,19,10.21197608,56.16101782,8/3/2014 4:55
25,130,160,38,22,10.21197608,56.16101782,8/3/2014 5:00
27,126,156,35,18,10.21197608,56.16101782,8/3/2014 5:05
26,121,155,38,23,10.21197608,56.16101782,8/3/2014 5:10
24,122,150,37,27,10.21197608,56.16101782,8/3/2014 5:15
22,126,146,37,32,10.21197608,56.16101782,8/3/2014 5:20
17,131,148,38,30,10.21197608,56.16101782,8/3/2014 5:25
24,136,147,41,27,10.21197608,56.16101782,8/3/2014 5:30
29,135,146,43,25,10.21197608,56.16101782,8/3/2014 5:35
24,130,150,48,28,10.21197608,56.16101782,8/3/2014 5:40
19,132,149,46,24,10.21197608,56.16101782,8/3/2014 5:45
29,130,153,44,22,10.21197608,56.16101782,8/3/2014 5:50
31,128,156,45,19,10.21197608,56.16101782,8/3/2014 5:55
27,126,160,49,27,10.21197608,56.16101782,8/3/2014 6:00
25,130,155,54,27,10.21197608,56.16101782,8/3/2014 6:05
22,132,158,52,31,10.21197608,56.16101782,8/3/2014 6:10
23,133,162,49,32,10.21197608,56.16101782,8/3/2014 6:15
18,136,157,48,37,10.21197608,56.16101782,8/3/2014 6:20
24,140,159,53,34,10.21197608,56.16101782,8/3/2014 6:25
22,138,162,51,37,10.21197608,56.16101782,8/3/2014 6:30
24,138,158,50,36,10.21197608,56.16101782,8/3/2014 6:35
21,134,157,48,32,10.21197608,56.16101782,8/3/2014 6:40
17,129,162,45,34,10.21197608,56.16101782,8/3/2014 6:45
23,125,164,42,35,10.21197608,56.16101782,8/3/2014 6:50
28,130,164,37,38,10.21197608,56.16101782,8/3/2014 6:55
28,127,159,38,40,10.21197608,56.16101782,8/3/2014 7:00
33,128,162,36,45,10.21197608,56.16101782,8/3/2014 7:05
28,127,158,37,50,10.21197608,56.16101782,8/3/2014 7:10
29,126,155,35,47,10.21197608,56.16101782,8/3/2014 7:15
28,127,160,30,45,10.21197608,56.16101782,8/3/2014 7:20
32,130,156,28,42,10.21197608,56.16101782,8/3/2014 7:25
30,127,159,29,47,10.21197608,56.16101782,8/3/2014 7:30
27,131,155,28,48,10.21197608,56.16101782,8/3/2014 7:35
24,134,154,33,51,10.21197608,56.16101782,8/3/2014 7:40
29,130,157,35,55,10.21197608,56.16101782,8/3/2014 7:45
34,125,155,32,50,10.21197608,56.16101782,8/3/2014 7:50
30,126,158,29,55,10.21197608,56.16101782,8/3/2014 7:55
29,126,161,26,57,10.21197608,56.16101782,8/3/2014 8:00
31,128,157,23,52,10.21197608,56.16101782,8/3/2014 8:05
30,131,160,24,53,10.21197608,56.16101782,8/3/2014 8:10
33,128,164,28,50,10.21197608,56.16101782,8/3/2014 8:15
37,132,164,30,48,10.21197608,56.16101782,8/3/2014 8:20
32,137,160,32,43,10.21197608,56.16101782,8/3/2014 8:25
36,140,157,34,38,10.21197608,56.16101782,8/3/2014 8:30
35,138,155,37,43,10.21197608,56.16101782,8/3/2014 8:35
33,137,158,38,47,10.21197608,56.16101782,8/3/2014 8:40
33,140,162,41,43,10.21197608,56.16101782,8/3/2014 8:45
31,139,167,39,46,10.21197608,56.16101782,8/3/2014 8:50
27,138,167,39,50,10.21197608,56.16101782,8/3/2014 8:55
24,135,168,35,53,10.21197608,56.16101782,8/3/2014 9:00
23,139,164,39,49,10.21197608,56.16101782,8/3/2014 9:05
20,144,168,37,52,10.21197608,56.16101782,8/3/2014 9:10
18,146,164,41,48,10.21197608,56.16101782,8/3/2014 9:15
25,144,159,37,52,10.21197608,56.16101782,8/3/2014 9:20
26,140,156,33,57,10.21197608,56.16101782,8/3/2014 9:25
24,139,154,28,56,10.21197608,56.16101782,8/3/2014 9:30
27,144,157,27,59,10.21197608,56.16101782,8/3/2014 9:35
29,149,153,28,58,10.21197608,56.16101782,8/3/2014 9:40
34,150,158,28,58,10.21197608,56.16101782,8/3/2014 9:45
37,145,153,23,55,10.21197608,56.16101782,8/3/2014 9:50
36,148,153,20,60,10.21197608,56.16101782,8/3/2014 9:55
39,144,154,23,55,10.21197608,56.16101782,8/3/2014 10:00
41,145,149,22,59,10.21197608,56.16101782,8/3/2014 10:05
45,149,150,23,61,10.21197608,56.16101782,8/3/2014 10:10
41,152,145,23,66,10.21197608,56.16101782,8/3/2014 10:15
45,148,146,24,63,10.21197608,56.16101782,8/3/2014 10:20
42,147,147,21,60,10.21197608,56.16101782,8/3/2014 10:25
41,152,152,23,59,10.21197608,56.16101782,8/3/2014 10:30
44,150,154,21,60,10.21197608,56.16101782,8/3/2014 10:35
39,145,150,23,57,10.21197608,56.16101782,8/3/2014 10:40
35,149,146,27,55,10.21197608,56.16101782,8/3/2014 10:45
37,152,142,24,59,10.21197608,56.16101782,8/3/2014 10:50
37,154,140,24,62,10.21197608,56.16101782,8/3/2014 10:55
36,159,140,28,61,10.21197608,56.16101782,8/3/2014 11:00
39,160,135,25,65,10.21197608,56.16101782,8/3/2014 11:05
40,159,134,29,69,10.21197608,56.16101782,8/3/2014 11:10
44,162,133,30,70,10.21197608,56.16101782,8/3/2014 11:15
44,159,132,35,67,10.21197608,56.16101782,8/3/2014 11:20
42,159,135,37,65,10.21197608,56.16101782,8/3/2014 11:25
44,156,132,37,69,10.21197608,56.16101782,8/3/2014 11:30
41,156,131,33,73,10.21197608,56.16101782,8/3/2014 11:35
40,155,127,30,78,10.21197608,56.16101782,8/3/2014 11:40
45,155,126,35,79,10.21197608,56.16101782,8/3/2014 11:45
49,150,127,38,82,10.21197608,56.16101782,8/3/2014 11:50
52,147,131,42,83,10.21197608,56.16101782,8/3/2014 11:55
47,149,131,43,83,10.21197608,56.16101782,8/3/2014 12:00
44,144,136,39,85,10.21197608,56.16101782,8/3/2014 12:05
45,141,139,37,90,10.21197608,56.16101782,8/3/2014 12:10
40,139,135,33,95,10.21197608,56.16101782,8/3/2014 12:15
42,138,130,31,94,10.21197608,56.16101782,8/3/2014 12:20
44,139,132,30,92,10.21197608,56.16101782,8/3/2014 12:25
40,135,128,26,95,10.21197608,56.16101782,8/3/2014 12:30
40,139,131,30,90,10.21197608,56.16101782,8/3/2014 12:35
39,144,134,31,86,10.21197608,56.16101782,8/3/2014 12:40
37,146,135,35,82,10.21197608,56.16101782,8/3/2014 12:45
37,143,130,30,81,10.21197608,56.16101782,8/3/2014 12:50
39,146,126,27,83,10.21197608,56.16101782,8/3/2014 12:55
36,147,129,31,82,10.21197608,56.16101782,8/3/2014 13:00
39,152,129,33,84,10.21197608,56.16101782,8/3/2014 13:05
35,153,131,32,79,10.21197608,56.16101782,8/3/2014 13:10
37,150,128,30,80,10.21197608,56.16101782,8/3/2014 13:15
38,152,123,26,82,10.21197608,56.16101782,8/3/2014 13:20
37,148,125,21,82,10.21197608,56.16101782,8/3/2014 13:25
39,149,124,22,77,10.21197608,56.16101782,8/3/2014 13:30
43,150,121,22,78,10.21197608,56.16101782,8/3/2014 13:35
48,147,120,27,73,10.21197608,56.16101782,8/3/2014 13:40
51,152,117,24,77,10.21197608,56.16101782,8/3/2014 13:45
52,151,117,28,72,10.21197608,56.16101782,8/3/2014 13:50
57,156,113,26,71,10.21197608,56.16101782,8/3/2014 13:55
55,154,108,21,67,10.21197608,56.16101782,8/3/2014 14:00
50,151,106,16,63,10.21197608,56.16101782,8/3/2014 14:05
53,149,107,22,59,10.21197608,56.16101782,8/3/2014 14:10
56,146,111,22,58,10.21197608,56.16101782,8/3/2014 14:15
52,142,109,23,63,10.21197608,56.16101782,8/3/2014 14:20
54,142,113,25,65,10.21197608,56.16101782,8/3/2014 14:25
56,138,113,23,60,10.21197608,56.16101782,8/3/2014 14:30
58,137,109,28,57,10.21197608,56.16101782,8/3/2014 14:35
63,136,104,27,57,10.21197608,56.16101782,8/3/2014 14:40
61,134,106,25,54,10.21197608,56.16101782,8/3/2014 14:45
61,139,103,21,50,10.21197608,56.16101782,8/3/2014 14:50
63,140,100,17,46,10.21197608,56.16101782,8/3/2014 14:55
61,136,98,21,41,10.21197608,56.16101782,8/3/2014 15:00
58,137,96,26,43,10.21197608,56.16101782,8/3/2014 15:05
55,141,100,22,45,10.21197608,56.16101782,8/3/2014 15:10
58,141,95,19,48,10.21197608,56.16101782,8/3/2014 15:15
57,146,98,24,43,10.21197608,56.16101782,8/3/2014 15:20
59,143,99,25,43,10.21197608,56.16101782,8/3/2014 15:25
54,143,100,21,46,10.21197608,56.16101782,8/3/2014 15:30
58,143,96,25,50,10.21197608,56.16101782,8/3/2014 15:35
57,138,93,22,52,10.21197608,56.16101782,8/3/2014 15:40
62,141,93,27,55,10.21197608,56.16101782,8/3/2014 15:45
66,136,94,26,50,10.21197608,56.16101782,8/3/2014 15:50
61,136,93,27,49,10.21197608,56.16101782,8/3/2014 15:55
57,141,93,30,49,10.21197608,56.16101782,8/3/2014 16:00
62,145,89,35,54,10.21197608,56.16101782,8/3/2014 16:05
66,143,85,35,55,10.21197608,56.16101782,8/3/2014 16:10
61,147,86,30,52,10.21197608,56.16101782,8/3/2014 16:15
63,142,81,28,54,10.21197608,56.16101782,8/3/2014 16:20
65,144,85,26,58,10.21197608,56.16101782,8/3/2014 16:25
66,140,88,21,54,10.21197608,56.16101782,8/3/2014 16:30
68,135,87,23,55,10.21197608,56.16101782,8/3/2014 16:35
70,136,88,19,60,10.21197608,56.16101782,8/3/2014 16:40
67,136,83,24,55,10.21197608,56.16101782,8/3/2014 16:45
66,135,82,28,58,10.21197608,56.16101782,8/3/2014 16:50
61,137,86,33,61,10.21197608,56.16101782,8/3/2014 16:55
64,137,88,28,57,10.21197608,56.16101782,8/3/2014 17:00
69,142,86,24,60,10.21197608,56.16101782,8/3/2014 17:05
67,138,88,23,58,10.21197608,56.16101782,8/3/2014 17:10
63,139,90,18,61,10.21197608,56.16101782,8/3/2014 17:15
67,135,89,25,56,10.21197608,56.16101782,8/3/2014 17:20
67,138,87,20,55,10.21197608,56.16101782,8/3/2014 17:25
65,134,89,24,57,10.21197608,56.16101782,8/3/2014 17:30
67,138,94,20,60,10.21197608,56.16101782,8/3/2014 17:35
69,134,93,24,61,10.21197608,56.16101782,8/3/2014 17:40
68,139,88,28,61,10.21197608,56.16101782,8/3/2014 17:45
67,140,90,31,56,10.21197608,56.16101782,8/3/2014 17:50
68,142,85,28,58,10.21197608,56.16101782,8/3/2014 17:55
64,139,82,29,62,10.21197608,56.16101782,8/3/2014 18:00
68,137,79,27,57,10.21197608,56.16101782,8/3/2014 18:05
67,137,75,26,60,10.21197608,56.16101782,8/3/2014 18:10
62,138,71,30,58,10.21197608,56.16101782,8/3/2014 18:15
65,134,75,29,60,10.21197608,56.16101782,8/3/2014 18:20
64,135,76,31,55,10.21197608,56.16101782,8/3/2014 18:25
69,133,77,33,55,10.21197608,56.16101782,8/3/2014 18:30
64,131,75,32,54,10.21197608,56.16101782,8/3/2014 18:35
61,130,72,37,57,10.21197608,56.16101782,8/3/2014 18:40
